con,lab,lib,nat,ref,oth
0.575853719629289,0.111797612089839,0.258015362778659,0.0,0.034795858729231,0.0195374467729815
0.462608913683947,0.0724628596502225,0.41064376606281,0.0,0.033953906266324,0.0203305543366973
0.515984257405234,0.225666873806071,0.196045938916891,0.0,0.0620957904669842,0.0002071394048194
0.538322387824924,0.137598804514531,0.259546187423807,0.0,0.0309882417712061,0.0335443784655314
0.568518397347816,0.189447970511898,0.173635193788305,0.0,0.0369255599904032,0.0314728783615782
0.40298948945988,0.212517994123563,0.306777622212143,0.0,0.0042397113052394,0.0734751828991737
0.261665555661365,0.396986001333206,0.239953337777354,0.0,0.0282115988953433,0.0731835063327302
0.41661438834362,0.321967014064555,0.222462814934736,0.0,0.0342001416573914,0.0047556409996964
0.427251270152418,0.167320078409409,0.324618954274513,0.0,0.020302436292355,0.0605072608713045
0.551218801390537,0.145111263764858,0.255230125523012,0.0,0.0369699619059514,0.0114698474156414
0.209601689394109,0.47372677644733,0.286972345157594,0.0,0.011030485476153,0.0186687035248129
0.504970004816745,0.0960064807111266,0.332070762359329,0.0,0.0669527521127994,0.0
0.519783530904333,0.210006739880268,0.140506680410736,0.0,0.0538793957895571,0.0758236530151052
0.232586268231946,0.355982449899205,0.394379224475276,0.0,0.0068065931459741,0.0102454642475987
0.535458606131065,0.0764241571314936,0.322686573252565,0.0,0.0516836974035774,0.0137469660812988
0.214731556223015,0.505725549089544,0.142599023840811,0.0,0.0276422001126337,0.109301670733997
0.387166409176525,0.347632854331125,0.237878563416647,0.0,0.0255232693487968,0.0017989037269052
0.306915290356953,0.376707511987214,0.263654768247203,0.0,0.0043260522109749,0.0483963771976558
0.497314900683676,0.126900597407639,0.273168417193262,0.0,0.0665990898699506,0.0360169948454719
0.342130825179464,0.415337961098344,0.11923997251771,0.0,0.0350873036556184,0.0882039375488639
0.42517168401503,0.380101930635339,0.137930289811255,0.0,0.0195654990713946,0.0372305964669805
0.287650097269739,0.496835938373471,0.165023143489636,0.0,0.0240379240177992,0.0264528968493548
0.397933544166703,0.352900402893905,0.185331196118356,0.0,0.0295672139669886,0.0342676428540484
0.473252226555678,0.117818266488154,0.321409860876652,0.0,0.0351009954013621,0.0524186506781535
0.473234200743494,0.117815270231627,0.321389762653703,0.0,0.0351158135544752,0.0524449528167
0.146715733925844,0.561866407443411,0.274846086191733,0.0,0.0165717724390131,0.0
0.19341832842977,0.439446442192438,0.338759943336602,0.0,0.016301623624278,0.0120736624169118
0.196414286386523,0.540515740435744,0.190202813985224,0.0,0.0051997553056326,0.0676674038868759
0.419420447873857,0.357774888870251,0.148012245240292,0.0,0.0308227795018032,0.0439696385137968
0.534411697698983,0.157923078516248,0.274030196963735,0.0,0.0251641364455398,0.0084708903754944
0.495099161819264,0.288645628177529,0.188842577749279,0.0,0.0191682315760545,0.0082444006778729
0.488383408344484,0.302619308275554,0.15784778818473,0.0,0.0,0.0511494951952317
0.381094206472664,0.0903934438669044,0.496243882080662,0.0,0.0243388853056114,0.0079295822741586
0.161540490635716,0.468820891585334,0.247296227908204,0.0,0.0752571880770245,0.0470852017937219
0.223488041619499,0.34837062549676,0.33890507960211,0.0,0.0341289530094655,0.0551073002721645
0.29645088849834,0.342877367701621,0.250268502245655,0.0,0.0371021284905291,0.0733011130638547
0.492874935481699,0.25228338681807,0.163124705459931,0.0,0.065236417495119,0.0264805547451807
0.0928996598639455,0.702141794217687,0.136798469387755,0.0,0.0256696428571428,0.0424904336734693
0.422748277966693,0.332439619844799,0.194502572151016,0.0,0.0337649315546255,0.0165445984828668
0.238993552286923,0.331352004835785,0.364774330042313,0.0,0.0139784404593995,0.0509016723755792
0.280912337809123,0.46383199963832,0.172046656720467,0.0,0.0072109950721099,0.0759980107599801
0.331166508888188,0.426780267171558,0.195855685284527,0.0,0.0177132639108025,0.0284842747449247
0.330411006466733,0.286120394080118,0.335597413306714,0.0,0.0197691072436092,0.0281020789028253
0.206777660433621,0.494098279182456,0.203205566254582,0.0,0.0001242467540535,0.0957942473752873
0.320687288476558,0.391214824982841,0.186708636073178,0.0,0.030743379168343,0.0706458712990793
0.306339794754846,0.391790193842645,0.228369441277081,0.0,0.0275028506271379,0.0459977194982896
0.248019855400885,0.546001942376174,0.144232221862523,0.0,0.015323189813316,0.0464227905471026
0.217830540037244,0.465153631284916,0.270577281191806,0.0,0.0155260707635009,0.0309124767225325
0.270041018888945,0.398642831822555,0.235124322681926,0.0,0.0240542867270977,0.0721375398794753
0.238792375705336,0.46543297640734,0.180299462389479,0.0,0.0355667125783089,0.0799084729195361
0.386574255870572,0.0553286735254849,0.505458258069583,0.0,0.0325924762428335,0.0200463362915259
0.235590926813605,0.444599894497833,0.283686153987294,0.0,0.0182335267539735,0.0178894979472947
0.158764249132661,0.554766231620684,0.255878627677735,0.0,0.0028085246984966,0.0277823668704223
0.219865355845266,0.480123958110707,0.272120111134858,0.0,0.0162427869202821,0.0116477879888865
0.249254005417068,0.429761740807051,0.268030115227471,0.0,0.0267869439471147,0.0261671946012945
0.54359719100006,0.198957566594386,0.200847474486243,0.0,0.0565778741520281,1.98937672827103e-05
0.375385490256119,0.35224513899521,0.202445265851578,0.0,0.0219592747315238,0.0479648301655694
0.149424706031104,0.587558477683652,0.221519787583765,0.0,0.0342647616639271,0.0072322670375521
0.0981016042780748,0.647593582887701,0.206149732620321,0.0,0.0205614973262032,0.0275935828877005
0.100919305413687,0.664708886618999,0.142364657814096,0.0,0.0291624106230847,0.0628447395301328
0.0877380697624652,0.563262358228119,0.311898138240959,0.0,0.0219880162636422,0.0151134175048148
0.0890836653386454,0.639362549800797,0.164462151394422,0.0,0.0283134130146082,0.0787782204515272
0.154751776311251,0.402676538894893,0.106532686426453,0.307296097863828,0.0287429005035756,0.0
0.415832649712879,0.344975389663659,0.183100902378999,0.0,0.0174938474159146,0.0385972108285479
0.49631114509496,0.173138523218087,0.222943230899585,0.0,0.0433776271466655,0.0642294736407034
0.411643640662974,0.396251614739562,0.136294966391522,0.0,0.0537078799290609,0.0021018982768813
0.320155902004454,0.490579064587973,0.118619153674833,0.0,0.0360579064587973,0.034587973273942
0.313880607525998,0.33998450667856,0.226437240310805,0.0,0.0247188901147914,0.0949787553698443
0.477518844348727,0.206505617749243,0.23454357057234,0.0,0.0288100123935878,0.0526219549361019
